Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Evening Doji Star|AGQ|COMMODITY CONTRACTS BROKERS & DEALERS||5/19/2015|Close|43.6500|7/1/2016|High|53.2600|7/7/2015|Low|32.0000|Down|35|49
Evening Doji Star|AMWD|MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS||8/3/2015|Close|64.6600|11/24/2015|High|78.0000||||Up|81|113
Evening Doji Star|AXL|MOTOR VEHICLE PARTS & ACCESSORIES||7/28/2016|Close|16.6300||||11/4/2016|Low|12.8500|Down|71|99
Evening Doji Star|AZZ|COATING, ENGRAVING & ALLIED SERVICES||10/12/2015|Close|51.4800|7/12/2016|High|62.4800||||Up|196|274
Evening Doji Star|AZZ|COATING, ENGRAVING & ALLIED SERVICES||11/28/2016|Close|65.4500|||||||||
Evening Doji Star|BACpL|NATIONAL COMMERCIAL BANKS||8/6/2015|Close|1116.0000|||||||||
Evening Doji Star|BCE|||11/3/2014|Close|44.1700||||8/24/2015|Low|31.4900|Down|210|294
Evening Doji Star|BNDX|||11/30/2015|Close|53.2000|||||||||
Evening Doji Star|BX|INVESTMENT ADVICE||4/21/2016|Close|28.2300||||7/6/2016|Low|22.4500|Down|54|76
Evening Doji Star|CAG|FOOD AND KINDRED PRODUCTS||11/30/2015|Close|40.9300|||||||||
Evening Doji Star|CAT|CONSTRUCTION MACHINERY & EQUIP||8/18/2016|Close|83.3800|||||||||
Evening Doji Star|COKE|BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS||7/16/2015|Close|154.3500|9/24/2015|High|186.6300|5/26/2016|Low|122.8790|Up|50|70
Evening Doji Star|DECK|RUBBER & PLASTICS FOOTWEAR||12/1/2014|Close|94.7000||||1/30/2015|Low|65.6500|Down|44|60
Evening Doji Star|DEF|||7/6/2016|Close|39.2840|||||||||
Evening Doji Star|DG|RETAIL-VARIETY STORES||12/16/2014|Close|67.8300|7/20/2015|High|81.4200||||Up|154|216
Evening Doji Star|DG|RETAIL-VARIETY STORES||11/28/2016|Close|78.6600|||||||||
