Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Engulfing With Four White Predecessors|ABCB.US|Banks - Regional|Financial Services|3/19/2008|Close|14.9219|5/17/2013|High|16.4500|5/20/2008|Low|13.0348|Down|44|62
Bearish Engulfing With Four White Predecessors|ABEQ.US|||1/13/2022|Close|28.9230||||9/21/2022|Low|25.9200|Down|179|251
Bearish Engulfing With Four White Predecessors|AB.US|Asset Management|Financial Services|10/22/1992|Close|8.2500|12/7/1992|High|9.2812||||Up|32|46
Bearish Engulfing With Four White Predecessors|ACNB.US|Banks - Regional|Financial Services|6/6/2022|Close|34.9000|11/10/2022|High|39.6800|6/13/2022|Low|31.1100|Down|5|7
Bearish Engulfing With Four White Predecessors|ADD.US|Entertainment|Communication Services|1/4/2019|Close|112.0000|1/7/2019|High|124.0000|3/7/2019|Low|99.2000|Up|1|3
Bearish Engulfing With Four White Predecessors|ADSK.US|Software - Application|Technology|8/15/2014|Close|52.6600|10/2/2014|High|58.7500|8/24/2015|Low|46.7700|Up|34|48
Bearish Engulfing With Four White Predecessors|AGCO.US|Farm & Heavy Construction Machinery|Industrials|11/9/2020|Close|89.5200|12/17/2020|High|100.0600||||Up|28|38
Bearish Engulfing With Four White Predecessors|AIVL.US|||6/1/2022|Close|96.3400||||6/16/2022|Low|85.9200|Down|11|15
Bearish Engulfing With Four White Predecessors|AKO-B.US|Beverages - Non-Alcoholic|Consumer Defensive|12/10/2012|Close|38.2500|3/4/2013|High|42.2300|6/20/2013|Low|33.8300|Up|60|84
Bearish Engulfing With Four White Predecessors|AKR.US|REIT - Retail|Real Estate|2/17/2006|Close|21.5100|3/16/2006|High|23.7200|10/9/2008|Low|18.6400|Up|19|27
Bearish Engulfing With Four White Predecessors|ALEX.US|REIT - Retail|Real Estate|1/23/2019|Close|21.9000|2/12/2019|High|24.2100|2/28/2020|Low|18.4500|Up|14|20
Bearish Engulfing With Four White Predecessors|ALGN.US|Medical Devices|Healthcare|6/17/2015|Close|62.2900|1/29/2016|High|69.3600|8/24/2015|Low|52.0100|Down|48|68
Bearish Engulfing With Four White Predecessors|ALG.US|Farm & Heavy Construction Machinery|Industrials|7/31/2002|Close|15.3000|2/10/2004|High|17.1500|8/20/2002|Low|13.6500|Down|14|20
Bearish Engulfing With Four White Predecessors|ALX.US|REIT - Retail|Real Estate|4/6/2004|Close|157.1300|7/15/2004|High|173.2500|11/21/2008|Low|133.0500|Up|72|100
Bearish Engulfing With Four White Predecessors|AMSF.US|Insurance - Specialty|Financial Services|7/5/2007|Close|20.1900|3/16/2011|High|22.2800|7/25/2007|Low|17.9600|Down|14|20
Bearish Engulfing With Four White Predecessors|AMT.US|REIT - Specialty|Real Estate|4/24/2014|Close|83.5600|7/14/2014|High|92.1000||||Up|57|81
Bearish Engulfing With Four White Predecessors|AMT.US|REIT - Specialty|Real Estate|8/13/2019|Close|221.1000|2/10/2020|High|243.8800|3/20/2020|Low|192.3700|Up|129|181
Bearish Engulfing With Four White Predecessors|ANIX.US|Biotechnology|Healthcare|9/23/2022|Close|5.1300|10/26/2022|High|5.8500|9/29/2022|Low|4.2501|Down|4|6
Bearish Engulfing With Four White Predecessors|ANSS.US|Software - Application|Technology|10/24/2002|Close|4.6700|11/4/2002|High|5.5300||||Up|7|11
Bearish Engulfing With Four White Predecessors|AOK.US|||12/3/2012|Close|30.5480|5/28/2015|High|33.8400|8/24/2015|Low|15.0000|Up|648|906
Bearish Engulfing With Four White Predecessors|APAM.US|Asset Management|Financial Services|1/12/2023|Close|34.3100|2/2/2023|High|39.7200|3/10/2023|Low|29.8100|Up|15|21
Bearish Engulfing With Four White Predecessors|APD.US|Specialty Chemicals|Basic Materials|9/15/2023|Close|302.1100||||11/7/2023|Low|254.0200|Down|37|53
Bearish Engulfing With Four White Predecessors|APOG.US|Building Products & Equipment|Industrials|5/21/2002|Close|14.9700|7/11/2005|High|17.5900|5/29/2002|Low|13.2500|Down|6|8
Bearish Engulfing With Four White Predecessors|APRW.US|||11/9/2023|Close|28.2900|||||||||
Bearish Engulfing With Four White Predecessors|ASGN.US|Information Technology Services|Technology|10/17/2001|Close|19.4000|12/10/2001|High|21.8600|10/19/2001|Low|15.9000|Down|2|2
Bearish Engulfing With Four White Predecessors|ASTE.US|Farm & Heavy Construction Machinery|Industrials|4/26/2005|Close|23.1000|6/14/2005|High|25.4500|5/17/2005|Low|20.3700|Down|15|21
Bearish Engulfing With Four White Predecessors|AVY.US|Packaging & Containers|Consumer Cyclical|12/28/2011|Close|28.3900|2/29/2012|High|31.2900|1/31/2012|Low|25.5200|Down|24|34
Bearish Engulfing With Four White Predecessors|AXS.US|Insurance - Specialty|Financial Services|10/23/2014|Close|46.8000|12/8/2014|High|51.5900|3/12/2020|Low|40.7209|Up|32|46
Bearish Engulfing With Four White Predecessors|AZEK.US|Building Products & Equipment|Industrials|1/12/2023|Close|22.8600|2/1/2023|High|25.2400||||Up|14|20
Bearish Engulfing With Four White Predecessors|AZPN.US|Software - Application|Technology|6/21/2012|Close|22.2000|8/22/2012|High|24.9200||||Up|44|62
Bearish Engulfing With Four White Predecessors|AZPN.US|Software - Application|Technology|9/15/2023|Close|197.2300|12/20/2023|High|218.9100|10/25/2023|Low|176.3950|Down|28|40
Bearish Engulfing With Four White Predecessors|BANF.US|Banks - Regional|Financial Services|7/5/2005|Close|21.6575|7/27/2006|High|23.9750|7/25/2007|Low|19.3750|Up|277|387
Bearish Engulfing With Four White Predecessors|BANF.US|Banks - Regional|Financial Services|12/11/2012|Close|21.4800|7/1/2013|High|23.7700||||Up|144|202
Bearish Engulfing With Four White Predecessors|BBH.US|||3/13/2018|Close|126.8900|11/25/2019|High|140.4850|4/6/2018|Low|113.3600|Down|18|24
Bearish Engulfing With Four White Predecessors|BB.US|Software - Infrastructure|Technology|11/3/2004|Close|28.1733|12/3/2004|High|31.3333|11/8/2004|Low|25.1933|Down|3|5
Bearish Engulfing With Four White Predecessors|BBY.US|Specialty Retail|Consumer Cyclical|12/1/2003|Close|40.5800|6/14/2005|High|45.3667|12/4/2003|Low|35.3333|Down|3|3
Bearish Engulfing With Four White Predecessors|BCPC.US|Specialty Chemicals|Basic Materials|7/29/2010|Close|26.7600|9/24/2010|High|29.8100|8/20/2010|Low|24.0800|Down|16|22
Bearish Engulfing With Four White Predecessors|BDC.US|Communication Equipment|Technology|1/15/2015|Close|80.4800|2/18/2015|High|88.5700|7/21/2015|Low|71.2400|Up|24|34
Bearish Engulfing With Four White Predecessors|BHP.US|Other Industrial Metals & Mining|Basic Materials|3/23/1999|Close|6.6901|4/14/1999|High|7.5485||||Up|16|22
Bearish Engulfing With Four White Predecessors|BKH.US|Utilities - Regulated Gas|Utilities|7/17/2009|Close|24.0600|8/7/2009|High|27.0000||||Up|15|21
