Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Morning Doji Star|AZN|||5/8/2015|Close|34.9600||||8/24/2015|Low|29.5000|Down|76|108
Morning Doji Star|BERY|PLASTICS PRODUCTS, NEC||8/13/2015|Close|31.5900|11/13/2015|High|35.2800|9/29/2015|Low|28.4100|Down|33|47
Morning Doji Star|BNDX|||11/15/2016|Close|54.5300|||||||||
Morning Doji Star|DBEU|||2/12/2016|Close|22.7500|3/11/2016|High|25.0300||||Up|20|28
Morning Doji Star|ECON|||6/10/2015|Close|26.0800||||8/12/2015|Low|23.4700|Down|45|63
Morning Doji Star|EDF|||3/18/2015|Close|15.4000|5/1/2015|High|17.0000|8/11/2015|Low|13.8001|Up|32|44
Morning Doji Star|FTLS|||5/20/2016|Close|31.2800|12/5/2016|High|34.4300||||Up|141|199
Morning Doji Star|HAO|||11/16/2015|Close|25.5400||||1/7/2016|Low|22.0200|Down|38|52
Morning Doji Star|KIO|||5/27/2015|Close|16.2900||||8/21/2015|Low|14.5300|Down|62|86
Morning Doji Star|LVS|HOTELS & MOTELS||6/30/2015|Close|52.5700|9/14/2016|High|58.3500|8/21/2015|Low|47.1350|Down|38|52
Morning Doji Star|MC|INVESTMENT ADVICE||7/30/2015|Close|29.3900||||8/24/2015|Low|26.4500|Down|17|25
Morning Doji Star|PIZ|||9/30/2015|Close|22.4600|||||||||
Morning Doji Star|RBC|BALL & ROLLER BEARINGS||7/28/2015|Close|66.8100|8/4/2015|High|73.9700|9/23/2015|Low|59.2700|Up|5|7
Morning Doji Star|SPH|RETAIL-MISCELLANEOUS RETAIL||8/7/2015|Close|37.0100||||8/24/2015|Low|31.0000|Down|11|17
Morning Doji Star|TECH|BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)||10/31/2016|Close|103.9900|||||||||
Morning Doji Star|VO|||12/15/2015|Close|119.8800|11/22/2016|High|131.9650|1/15/2016|Low|106.6301|Down|23|31
Morning Doji Star|ZSL|COMMODITY CONTRACTS BROKERS & DEALERS||5/19/2015|Close|46.2318|6/4/2015|High|51.9350|4/19/2016|Low|40.0100|Up|12|16
