Id,Signal Name,Result Direction,Count,Percentage,Description
007d97d6,Bullish Engulfing With Four Black Predecessors,Down,2551,0.391798494854861,move: 0.2;prologue len: 15;trend desc: S50C;vol factor: 1;use market: False
007d97d6,Bullish Engulfing With Four Black Predecessors,Up,3617,0.5555214252802949,move: 0.2;prologue len: 15;trend desc: S50C;vol factor: 1;use market: False
007d97d6,Bullish Engulfing With Four Black Predecessors,,343,0.05268007986484411,move: 0.2;prologue len: 15;trend desc: S50C;vol factor: 1;use market: False
0618b873,Bullish Engulfing With Four Black Predecessors,Down,2232,0.4116562154186647,move: 0.1;prologue len: 15;trend desc: E200C;vol factor: 1;use market: False
0618b873,Bullish Engulfing With Four Black Predecessors,Up,3102,0.5721136112135743,move: 0.1;prologue len: 15;trend desc: E200C;vol factor: 1;use market: False
0618b873,Bullish Engulfing With Four Black Predecessors,,88,0.016230173367760975,move: 0.1;prologue len: 15;trend desc: E200C;vol factor: 1;use market: False
0994868f,Bullish Engulfing With Four Black Predecessors,Down,578,0.39917127071823205,move: 0.1;prologue len: 15;trend desc: E21C;vol factor: 2;use market: True
0994868f,Bullish Engulfing With Four Black Predecessors,Up,847,0.5849447513812155,move: 0.1;prologue len: 15;trend desc: E21C;vol factor: 2;use market: True
0994868f,Bullish Engulfing With Four Black Predecessors,,23,0.015883977900552487,move: 0.1;prologue len: 15;trend desc: E21C;vol factor: 2;use market: True
09e02666,Bullish Engulfing With Four Black Predecessors,Down,560,0.3867403314917127,move: 0.2;prologue len: 15;trend desc: E21C;vol factor: 2;use market: False
09e02666,Bullish Engulfing With Four Black Predecessors,Up,800,0.5524861878453039,move: 0.2;prologue len: 15;trend desc: E21C;vol factor: 2;use market: False
09e02666,Bullish Engulfing With Four Black Predecessors,,88,0.06077348066298342,move: 0.2;prologue len: 15;trend desc: E21C;vol factor: 2;use market: False
0f9f515a,Bullish Engulfing With Four Black Predecessors,Down,2737,0.41894994642583805,move: 0.1;prologue len: 30;trend desc: E21C;vol factor: 1;use market: True
0f9f515a,Bullish Engulfing With Four Black Predecessors,Up,3699,0.5662023572631256,move: 0.1;prologue len: 30;trend desc: E21C;vol factor: 1;use market: True
0f9f515a,Bullish Engulfing With Four Black Predecessors,,97,0.014847696311036277,move: 0.1;prologue len: 30;trend desc: E21C;vol factor: 1;use market: True
11a9af8b,Bullish Engulfing With Four Black Predecessors,Down,1089,0.39158576051779936,move: 0.2;prologue len: 30;trend desc: E50C;vol factor: 1.5;use market: False
11a9af8b,Bullish Engulfing With Four Black Predecessors,Up,1535,0.5519597267170083,move: 0.2;prologue len: 30;trend desc: E50C;vol factor: 1.5;use market: False
11a9af8b,Bullish Engulfing With Four Black Predecessors,,157,0.05645451276519238,move: 0.2;prologue len: 30;trend desc: E50C;vol factor: 1.5;use market: False
16a292f3,Bullish Engulfing With Four Black Predecessors,Down,556,0.3869171885873347,move: 0.2;prologue len: 15;trend desc: E50C;vol factor: 2;use market: True
16a292f3,Bullish Engulfing With Four Black Predecessors,Up,793,0.5518441196938065,move: 0.2;prologue len: 15;trend desc: E50C;vol factor: 2;use market: True
16a292f3,Bullish Engulfing With Four Black Predecessors,,88,0.061238691718858734,move: 0.2;prologue len: 15;trend desc: E50C;vol factor: 2;use market: True
17efc924,Bullish Engulfing With Four Black Predecessors,Down,557,0.38653712699514226,move: 0.2;prologue len: 30;trend desc: S50C;vol factor: 2;use market: True
17efc924,Bullish Engulfing With Four Black Predecessors,Up,796,0.5523941707147814,move: 0.2;prologue len: 30;trend desc: S50C;vol factor: 2;use market: True
17efc924,Bullish Engulfing With Four Black Predecessors,,88,0.061068702290076333,move: 0.2;prologue len: 30;trend desc: S50C;vol factor: 2;use market: True
1a15f8d4,Bullish Engulfing With Four Black Predecessors,Down,923,0.39750215331610683,move: 0.1;prologue len: 30;trend desc: E200C;vol factor: 1.5;use market: True
1a15f8d4,Bullish Engulfing With Four Black Predecessors,Up,1364,0.5874246339362619,move: 0.1;prologue len: 30;trend desc: E200C;vol factor: 1.5;use market: True
1a15f8d4,Bullish Engulfing With Four Black Predecessors,,35,0.015073212747631352,move: 0.1;prologue len: 30;trend desc: E200C;vol factor: 1.5;use market: True
1a50d3c2,Bullish Engulfing With Four Black Predecessors,Down,2111,0.38933972703799336,move: 0.2;prologue len: 15;trend desc: E200C;vol factor: 1;use market: False
1a50d3c2,Bullish Engulfing With Four Black Predecessors,Up,3005,0.5542235337513832,move: 0.2;prologue len: 15;trend desc: E200C;vol factor: 1;use market: False
1a50d3c2,Bullish Engulfing With Four Black Predecessors,,306,0.056436739210623386,move: 0.2;prologue len: 15;trend desc: E200C;vol factor: 1;use market: False
1d3882c5,Bullish Engulfing With Four Black Predecessors,Down,1091,0.3916008614501077,move: 0.2;prologue len: 15;trend desc: S50C;vol factor: 1.5;use market: True
1d3882c5,Bullish Engulfing With Four Black Predecessors,Up,1538,0.552045944005743,move: 0.2;prologue len: 15;trend desc: S50C;vol factor: 1.5;use market: True
1d3882c5,Bullish Engulfing With Four Black Predecessors,,157,0.05635319454414932,move: 0.2;prologue len: 15;trend desc: S50C;vol factor: 1.5;use market: True
1d3cf712,Bullish Engulfing With Four Black Predecessors,Down,560,0.3867403314917127,move: 0.2;prologue len: 15;trend desc: S21C;vol factor: 2;use market: True
