Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Counterattack|AAOI|SEMICONDUCTORS & RELATED DEVICES||4/20/2015|Close|14.7600|5/26/2015|High|19.3500|1/20/2016|Low|11.3400|Up|26|36
Bearish Counterattack|ABG|RETAIL-AUTO DEALERS & GASOLINE STATIONS||6/25/2015|Close|92.7300||||8/24/2015|Low|70.7311|Down|42|60
Bearish Counterattack|ABT|PHARMACEUTICAL PREPARATIONS||10/7/2016|Close|42.9700|||||||||
Bearish Counterattack|ADUS|SERVICES-HOME HEALTH CARE SERVICES||11/11/2016|Close|32.9500|||||||||
Bearish Counterattack|AEE|ELECTRIC & OTHER SERVICES COMBINED||10/9/2015|Close|43.1200|6/24/2016|High|52.3100||||Up|185|259
Bearish Counterattack|AEO|RETAIL-FAMILY CLOTHING STORES||8/8/2016|Close|18.4000|||||||||
Bearish Counterattack|AFT|||4/29/2016|Close|15.7500|||||||||
Bearish Counterattack|AGM|FEDERAL & FEDERALLY-SPONSORED CREDIT AGENCIES||12/21/2015|Close|32.3300|3/24/2016|High|39.1200||||Up|68|94
Bearish Counterattack|AGO|SURETY INSURANCE||7/26/2016|Close|26.6900|11/4/2016|High|32.0600||||Up|73|101
Bearish Counterattack|AGO|SURETY INSURANCE||8/1/2016|Close|26.7900|11/7/2016|High|32.3100||||Up|70|98
Bearish Counterattack|AGO|SURETY INSURANCE||8/8/2016|Close|27.6000|11/9/2016|High|33.1500||||Up|67|93
Bearish Counterattack|AHLpC|FIRE, MARINE & CASUALTY INSURANCE||7/8/2015|Close|25.7500|||||||||
Bearish Counterattack|AHLpC|FIRE, MARINE & CASUALTY INSURANCE||3/31/2016|Close|26.4100|||||||||
Bearish Counterattack|AI|SERVICES-PREPACKAGED SOFTWARE||8/9/2016|Close|15.0300|||||||||
Bearish Counterattack|AI|SERVICES-PREPACKAGED SOFTWARE||9/26/2016|Close|15.5000|||||||||
Bearish Counterattack|AIN|BROADWOVEN FABRIC MILLS, MAN MADE FIBER & SILK||4/14/2016|Close|40.8400|12/8/2016|High|49.4500||||Up|170|238
Bearish Counterattack|AIQ|||12/7/2016|Close|8.0000|||||||||
Bearish Counterattack|AIT|WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES||10/28/2016|Close|50.2500|11/25/2016|High|60.3000||||Up|20|28
Bearish Counterattack|AL|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||10/27/2016|Close|30.3100|11/25/2016|High|36.4200||||Up|21|29
Bearish Counterattack|ALK|AIR TRANSPORTATION, SCHEDULED||8/18/2015|Close|81.5100||||8/24/2015|Low|58.9200|Down|4|6
Bearish Counterattack|AMC|SERVICES-MOTION PICTURE THEATERS||11/10/2016|Close|33.4000|||||||||
Bearish Counterattack|AMC|SERVICES-MOTION PICTURE THEATERS||11/14/2016|Close|34.5000|||||||||
Bearish Counterattack|AMP|INVESTMENT ADVICE||5/19/2015|Close|128.9700||||8/24/2015|Low|95.5200|Down|69|97
Bearish Counterattack|ANGL|||6/9/2016|Close|27.4400|||||||||
Bearish Counterattack|ANGL|||8/16/2016|Close|28.5500|||||||||
Bearish Counterattack|AOA|||4/14/2016|Close|45.7000|||||||||
Bearish Counterattack|AOR|||4/24/2015|Close|41.6700||||8/24/2015|Low|26.7000|Down|86|122
Bearish Counterattack|APEI|SERVICES-EDUCATIONAL SERVICES||5/31/2016|Close|28.2600||||8/11/2016|Low|21.9600|Down|52|72
Bearish Counterattack|AR|CRUDE PETROLEUM & NATURAL GAS||4/21/2016|Close|27.8800|||||||||
Bearish Counterattack|ARCC|||3/4/2015|Close|17.4700||||8/24/2015|Low|11.0100|Down|123|173
Bearish Counterattack|ARCC|||8/24/2016|Close|15.9200|||||||||
Bearish Counterattack|ARI|REAL ESTATE INVESTMENT TRUSTS||10/31/2016|Close|16.9200|||||||||
Bearish Counterattack|ARTNA|WATER SUPPLY||6/28/2016|Close|33.0800||||9/9/2016|Low|26.4100|Down|53|73
Bearish Counterattack|ASR|||11/20/2015|Close|160.2000||||1/8/2016|Low|127.7775|Down|35|49
Bearish Counterattack|ASTE|CONSTRUCTION MACHINERY & EQUIP||2/25/2016|Close|40.1000|4/19/2016|High|48.2400||||Up|38|54
Bearish Counterattack|AVA|ELECTRIC & OTHER SERVICES COMBINED||6/13/2016|Close|42.4600|||||||||
Bearish Counterattack|AVY|CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES)||4/19/2016|Close|73.3900|||||||||
Bearish Counterattack|BCV|||5/28/2015|Close|21.5900||||1/12/2016|Low|17.2100|Down|163|229
Bearish Counterattack|BECN|WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS||4/8/2015|Close|32.0400|11/12/2015|High|38.6700||||Up|156|218
Bearish Counterattack|BEP|||7/20/2016|Close|30.8300|||||||||
Bearish Counterattack|BERY|PLASTICS PRODUCTS, NEC||7/27/2016|Close|41.4000|11/29/2016|High|50.2585||||Up|89|125
Bearish Counterattack|BFZ|||10/7/2015|Close|15.2800|||||||||
Bearish Counterattack|BGB|||11/28/2016|Close|14.9900|||||||||
Bearish Counterattack|BGH|||6/6/2016|Close|17.9200|||||||||
Bearish Counterattack|BHE|PRINTED CIRCUIT BOARDS||11/21/2016|Close|27.7500|||||||||
Bearish Counterattack|BIZD|||6/30/2016|Close|16.6600|||||||||
Bearish Counterattack|BKLN|||7/14/2016|Close|23.1700|||||||||
Bearish Counterattack|BLV|||4/4/2016|Close|93.0900|||||||||
Bearish Counterattack|BMLpH|NATIONAL COMMERCIAL BANKS||7/8/2016|Close|19.8900|10/10/2016|High|24.2200||||Up|66|94
Bearish Counterattack|BMLpJ|NATIONAL COMMERCIAL BANKS||9/10/2015|Close|21.6300|||||||||
Bearish Counterattack|BMLpJ|NATIONAL COMMERCIAL BANKS||10/22/2015|Close|21.6500|||||||||
Bearish Counterattack|BND|||4/4/2016|Close|82.7300|||||||||
Bearish Counterattack|BNDX|||2/4/2016|Close|53.6800|||||||||
