Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Hammer|A|LABORATORY ANALYTICAL INSTRUMENTS||5/26/2016|Close|45.5100|||||||||
Bearish Hammer|AA|PRIMARY PRODUCTION OF ALUMINUM||10/3/2016|Close|30.3600||||10/12/2016|Low|27.0200|Down|7|9
Bearish Hammer|AADR|||7/19/2016|Close|40.2870|||||||||
Bearish Hammer|AADR|||7/27/2016|Close|40.9580|||||||||
Bearish Hammer|AAL|AIR TRANSPORTATION, SCHEDULED||10/23/2015|Close|45.6700|12/9/2016|High|50.6400|11/18/2015|Low|41.0100|Down|18|26
Bearish Hammer|AAL|AIR TRANSPORTATION, SCHEDULED||10/20/2016|Close|40.5900|11/15/2016|High|45.2800||||Up|18|26
Bearish Hammer|AAOI|SEMICONDUCTORS & RELATED DEVICES||5/27/2015|Close|18.7700|7/13/2015|High|20.9300|7/6/2015|Low|16.6800|Down|28|40
Bearish Hammer|AAOI|SEMICONDUCTORS & RELATED DEVICES||11/17/2016|Close|26.1500||||12/1/2016|Low|23.2100|Down|10|14
Bearish Hammer|AAP|RETAIL-AUTO & HOME SUPPLY STORES||6/30/2016|Close|161.6300|12/8/2016|High|177.8300|9/20/2016|Low|145.2800|Down|58|82
Bearish Hammer|AAPL|ELECTRONIC COMPUTERS||4/24/2015|Close|130.2800||||8/4/2015|Low|113.2500|Down|72|102
Bearish Hammer|AAT|REAL ESTATE INVESTMENT TRUSTS||9/28/2015|Close|40.6000|7/13/2016|High|44.7000|1/15/2016|Low|35.9100|Down|79|109
Bearish Hammer|AAT|REAL ESTATE INVESTMENT TRUSTS||10/2/2015|Close|41.4400|7/25/2016|High|45.6300|1/12/2016|Low|37.1700|Down|72|102
Bearish Hammer|AAT|REAL ESTATE INVESTMENT TRUSTS||7/12/2016|Close|43.6700||||10/26/2016|Low|39.1800|Down|76|106
