Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Shooting Star|A|LABORATORY ANALYTICAL INSTRUMENTS||10/22/2015|Close|36.0900|5/17/2016|High|45.3400||||Up|148|208
Shooting Star|A|LABORATORY ANALYTICAL INSTRUMENTS||10/30/2015|Close|37.7600|5/17/2016|High|45.3400||||Up|142|200
Shooting Star|A|LABORATORY ANALYTICAL INSTRUMENTS||5/11/2016|Close|42.4600|||||||||
Shooting Star|A|LABORATORY ANALYTICAL INSTRUMENTS||10/10/2016|Close|47.6900|||||||||
Shooting Star|A|LABORATORY ANALYTICAL INSTRUMENTS||11/16/2016|Close|46.1800|||||||||
Shooting Star|AA|PRIMARY PRODUCTION OF ALUMINUM||11/30/2015|Close|28.0800|4/27/2016|High|34.0800|1/12/2016|Low|21.3000|Down|31|43
Shooting Star|AADR|||6/10/2016|Close|38.5000|||||||||
Shooting Star|AADR|||10/19/2016|Close|41.3500|||||||||
Shooting Star|AAL|AIR TRANSPORTATION, SCHEDULED||11/17/2014|Close|43.6900|12/29/2014|High|53.2400|8/24/2015|Low|34.1000|Up|30|42
Shooting Star|AAL|AIR TRANSPORTATION, SCHEDULED||3/21/2016|Close|43.4700||||4/29/2016|Low|34.1000|Down|29|39
Shooting Star|AAL|AIR TRANSPORTATION, SCHEDULED||11/22/2016|Close|46.0800|||||||||
Shooting Star|AAMC|REAL ESTATE||6/6/2016|Close|24.3700|10/11/2016|High|33.9499|6/10/2016|Low|18.9300|Down|4|4
Shooting Star|AAMC|REAL ESTATE||9/19/2016|Close|14.4600|9/30/2016|High|19.2499||||Up|9|11
Shooting Star|AAN|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||6/24/2014|Close|35.1200||||7/29/2014|Low|27.8500|Down|25|35
Shooting Star|AAN|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||7/1/2014|Close|35.9000||||7/21/2014|Low|28.3500|Down|14|20
Shooting Star|AAN|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||11/4/2014|Close|24.9800|12/23/2014|High|30.1300||||Up|35|49
Shooting Star|AAN|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||3/4/2016|Close|23.4700|11/14/2016|High|28.4000||||Up|181|255
Shooting Star|AAN|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||4/7/2016|Close|25.8200|12/7/2016|High|32.0000|6/27/2016|Low|20.5050|Down|57|81
Shooting Star|AAN|SERVICES-EQUIPMENT RENTAL & LEASING, NEC||7/12/2016|Close|23.8700|11/16/2016|High|28.7600||||Up|91|127
Shooting Star|AAOI|SEMICONDUCTORS & RELATED DEVICES||4/27/2015|Close|14.8700|5/26/2015|High|19.3500|1/20/2016|Low|11.3400|Up|21|29
Shooting Star|AAOI|SEMICONDUCTORS & RELATED DEVICES||2/17/2016|Close|16.4300|9/7/2016|High|21.1800|4/19/2016|Low|11.6100|Down|44|62
Shooting Star|AAON|AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP||12/11/2014|Close|21.2800|2/29/2016|High|25.8500||||Up|317|445
Shooting Star|AAON|AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP||12/31/2014|Close|22.3900|3/17/2016|High|26.9000||||Up|316|442
Shooting Star|AAON|AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP||2/23/2016|Close|21.3500|2/29/2016|High|25.8500||||Up|4|6
