Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Hammer With FollowThru|AA|PRIMARY PRODUCTION OF ALUMINUM||10/11/2016|Close|27.9100|11/16/2016|High|31.6900|11/1/2016|Low|21.7800|Down|15|21
Bearish Hammer With FollowThru|AADR|||7/25/2016|Close|40.5900|||||||||
Bearish Hammer With FollowThru|AADR|||8/3/2016|Close|40.5840|||||||||
Bearish Hammer With FollowThru|ACET|PHARMACEUTICAL PREPARATIONS||6/8/2015|Close|24.3300|7/16/2015|High|27.5400|8/26/2015|Low|21.8700|Up|28|38
Bearish Hammer With FollowThru|ACHC|SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC||3/25/2015|Close|70.7400|6/22/2015|High|78.5000|8/24/2015|Low|58.7000|Up|63|89
Bearish Hammer With FollowThru|ACIW|SERVICES-PREPACKAGED SOFTWARE||10/21/2015|Close|22.5400||||1/6/2016|Low|20.0800|Down|55|77
Bearish Hammer With FollowThru|ACIW|SERVICES-PREPACKAGED SOFTWARE||10/21/2015|Close|22.5400||||1/6/2016|Low|20.0800|Down|55|77
Bearish Hammer With FollowThru|ACIW|SERVICES-PREPACKAGED SOFTWARE||6/10/2016|Close|21.1900||||6/27/2016|Low|18.4900|Down|11|17
Bearish Hammer With FollowThru|ACNB|STATE COMMERCIAL BANKS||9/21/2015|Close|20.7000|4/6/2016|High|22.9400||||Up|142|198
Bearish Hammer With FollowThru|ACU|CUTLERY, HANDTOOLS & GENERAL HARDWARE||7/26/2016|Close|21.4399||||9/15/2016|Low|19.2900|Down|37|51
Bearish Hammer With FollowThru|ACU|CUTLERY, HANDTOOLS & GENERAL HARDWARE||11/4/2016|Close|21.4000|||||||||
Bearish Hammer With FollowThru|ACWV|||4/13/2015|Close|72.9600||||8/24/2015|Low|58.1200|Down|95|133
Bearish Hammer With FollowThru|ADC|REAL ESTATE INVESTMENT TRUSTS||4/20/2016|Close|39.1400|5/6/2016|High|43.0700||||Up|12|16
Bearish Hammer With FollowThru|ADC|REAL ESTATE INVESTMENT TRUSTS||4/20/2016|Close|39.1400|5/6/2016|High|43.0700||||Up|12|16
Bearish Hammer With FollowThru|ADC|REAL ESTATE INVESTMENT TRUSTS||7/14/2016|Close|49.1800||||11/10/2016|Low|42.3800|Down|85|119
Bearish Hammer With FollowThru|ADTN|TELEPHONE & TELEGRAPH APPARATUS||1/28/2016|Close|17.6200|3/17/2016|High|19.8000||||Up|35|49
Bearish Hammer With FollowThru|ADUS|SERVICES-HOME HEALTH CARE SERVICES||8/23/2016|Close|21.3000|8/26/2016|High|25.8400||||Up|3|3
Bearish Hammer With FollowThru|ADUS|SERVICES-HOME HEALTH CARE SERVICES||8/23/2016|Close|21.3000|8/26/2016|High|25.8400||||Up|3|3
Bearish Hammer With FollowThru|AE|WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS)||9/9/2016|Close|36.0000|11/11/2016|High|40.5600||||Up|45|63
Bearish Hammer With FollowThru|AEE|ELECTRIC & OTHER SERVICES COMBINED||9/27/2016|Close|50.5600|||||||||
Bearish Hammer With FollowThru|AFG|FIRE, MARINE & CASUALTY INSURANCE||8/23/2016|Close|73.8500|11/17/2016|High|81.4000||||Up|62|86
Bearish Hammer With FollowThru|AFGE|FIRE, MARINE & CASUALTY INSURANCE||7/21/2016|Close|27.7100||||11/14/2016|Low|24.6400|Down|82|116
Bearish Hammer With FollowThru|AGG|||7/15/2016|Close|112.2600|||||||||
Bearish Hammer With FollowThru|AGZ|||6/3/2015|Close|112.8600|||||||||
