Id|Signal Name|Result Direction|Count|Percentage|Description
0b596ebe|Morning Star|Down|2|1|move: 0.1;prologue len: 30;trend desc: S21C;vol factor: 2;use market: True
0dbf4780|Morning Star|Down|5|0.625|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1;use market: False
0dbf4780|Morning Star|Up|3|0.375|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1;use market: False
1272726e|Morning Star|Down|2|1|move: 0.1;prologue len: 30;trend desc: S50C;vol factor: 1.5;use market: True
1cea2844|Morning Star|Down|3|0.75|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1;use market: True
1cea2844|Morning Star|Up|1|0.25|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1;use market: True
1da578da|Morning Star|Down|2|1|move: 0.1;prologue len: 30;trend desc: S21C;vol factor: 1.5;use market: True
290e5571|Morning Star|Down|2|1|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 2;use market: True
2969d6e7|Morning Star|Down|3|0.6|move: 0.1;prologue len: 15;trend desc: S50C;vol factor: 1.5;use market: False
2969d6e7|Morning Star|Up|2|0.4|move: 0.1;prologue len: 15;trend desc: S50C;vol factor: 1.5;use market: False
2a72a7eb|Morning Star|Down|2|1|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1.5;use market: True
33f2a214|Morning Star|Down|3|0.6|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 2;use market: False
33f2a214|Morning Star|Up|2|0.4|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 2;use market: False
3d187dd8|Morning Star|Down|3|0.6|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1.5;use market: False
3d187dd8|Morning Star|Up|2|0.4|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1.5;use market: False
4781fcf2|Morning Star|Down|3|0.75|move: 0.1;prologue len: 15;trend desc: S50C;vol factor: 1;use market: True
4781fcf2|Morning Star|Up|1|0.25|move: 0.1;prologue len: 15;trend desc: S50C;vol factor: 1;use market: True
543ecd41|Morning Star|Down|2|1|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1.5;use market: True
62d22e2d|Morning Star|Down|3|0.6|move: 0.1;prologue len: 30;trend desc: S21C;vol factor: 2;use market: False
62d22e2d|Morning Star|Up|2|0.4|move: 0.1;prologue len: 30;trend desc: S21C;vol factor: 2;use market: False
6797529d|Morning Star|Down|2|1|move: 0.1;prologue len: 15;trend desc: S50C;vol factor: 1.5;use market: True
6828131e|Morning Star|Down|2|1|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 2;use market: True
6d450e9b|Morning Star|Down|3|0.75|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1;use market: True
6d450e9b|Morning Star|Up|1|0.25|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 1;use market: True
7b9709fd|Morning Star|Down|3|0.75|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 1;use market: True
7b9709fd|Morning Star|Up|1|0.25|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 1;use market: True
7c8f01be|Morning Star|Down|2|1|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 2;use market: True
81556720|Morning Star|Down|5|0.625|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1;use market: False
81556720|Morning Star|Up|3|0.375|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1;use market: False
9af78f55|Morning Star|Down|3|0.6|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1.5;use market: False
9af78f55|Morning Star|Up|2|0.4|move: 0.1;prologue len: 30;trend desc: S200C;vol factor: 1.5;use market: False
9de32002|Morning Star|Down|5|0.625|move: 0.1;prologue len: 30;trend desc: S50C;vol factor: 1;use market: False
9de32002|Morning Star|Up|3|0.375|move: 0.1;prologue len: 30;trend desc: S50C;vol factor: 1;use market: False
a0e6b0f2|Morning Star|Down|2|1|move: 0.1;prologue len: 15;trend desc: S50C;vol factor: 2;use market: True
a2c539e6|Morning Star|Down|3|0.6|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 1.5;use market: False
a2c539e6|Morning Star|Up|2|0.4|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 1.5;use market: False
aa21bafa|Morning Star|Down|2|1|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 1.5;use market: True
ad8e1790|Morning Star|Down|3|0.75|move: 0.1;prologue len: 30;trend desc: S21C;vol factor: 1;use market: True
ad8e1790|Morning Star|Up|1|0.25|move: 0.1;prologue len: 30;trend desc: S21C;vol factor: 1;use market: True
afed87bf|Morning Star|Down|3|0.6|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 2;use market: False
afed87bf|Morning Star|Up|2|0.4|move: 0.1;prologue len: 15;trend desc: S21C;vol factor: 2;use market: False
bc64e353|Morning Star|Down|5|0.625|move: 0.1;prologue len: 15;trend desc: S200C;vol factor: 1;use market: False
