Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bullish Hammer With FollowThru|AADI.US|Biotechnology|Healthcare|6/25/2013|Close|481.5900|9/16/2013|High|532.3500|8/8/2017|Low|90.0000|Up|59|83
Bullish Hammer With FollowThru|AADI.US|Biotechnology|Healthcare|2/21/2018|Close|71.2500||||2/26/2018|Low|61.5000|Down|3|5
Bullish Hammer With FollowThru|AADI.US|Biotechnology|Healthcare|4/25/2018|Close|53.8500|5/15/2018|High|60.7500|9/24/2018|Low|48.0000|Up|14|20
Bullish Hammer With FollowThru|AADR.US|||6/25/2013|Close|32.1060|9/16/2013|High|35.4900|8/8/2017|Low|6.0000|Up|59|83
Bullish Hammer With FollowThru|AADR.US|||2/21/2018|Close|4.7500|8/27/2021|High|30.0000|2/26/2018|Low|4.1000|Down|3|5
Bullish Hammer With FollowThru|AADR.US|||4/25/2018|Close|3.5900|5/15/2018|High|4.0500|9/24/2018|Low|3.2000|Up|14|20
Bullish Hammer With FollowThru|AAN.US|Rental & Leasing Services|Industrials|10/25/2022|Close|10.2900|11/11/2022|High|11.5950|3/20/2023|Low|9.2600|Up|13|17
Bullish Hammer With FollowThru|AA.US|Aluminum|Basic Materials|7/30/1971|Close|5.2065|12/12/1972|High|5.7322|9/30/1971|Low|4.5432|Down|44|62
Bullish Hammer With FollowThru|AA.US|Aluminum|Basic Materials|10/21/1975|Close|5.3880|12/18/1975|High|5.9512||||Up|42|58
Bullish Hammer With FollowThru|AA.US|Aluminum|Basic Materials|6/10/1982|Close|6.9086|8/18/1982|High|7.9224|3/18/2020|Low|5.2700|Up|49|69
Bullish Hammer With FollowThru|AA.US|Aluminum|Basic Materials|7/8/2013|Close|19.0318|10/22/2013|High|23.1409|1/12/2016|Low|17.0613|Up|76|106
Bullish Hammer With FollowThru|AAXJ.US|||7/18/2022|Close|67.1500||||9/23/2022|Low|60.4100|Down|49|67
Bullish Hammer With FollowThru|ABCB.US|Banks - Regional|Financial Services|5/21/2008|Close|13.4044|9/19/2008|High|15.8364|6/11/2008|Low|11.8675|Down|15|21
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|5/25/1989|Close|937500.0000|1/10/1992|High|1031250.0000|6/6/1989|Low|843750.0000|Down|8|12
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|12/3/1996|Close|125000.0000|1/24/1997|High|152350.0000|12/26/1996|Low|93750.0000|Down|17|23
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|3/12/2008|Close|2562.5000|4/8/2008|High|3000.0000|3/14/2008|Low|2000.0000|Down|2|2
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|9/29/2009|Close|3562.5000|9/30/2009|High|4300.0000|2/16/2010|Low|3125.0000|Up|1|1
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|3/23/2012|Close|1362.5000|4/9/2012|High|1550.0000|4/2/2012|Low|1175.0000|Down|6|10
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|11/1/2013|Close|425.0000|1/21/2014|High|475.0000|11/6/2013|Low|375.0000|Down|3|5
Bullish Hammer With FollowThru|ABEO.US|Biotechnology|Healthcare|6/27/2014|Close|370.0000|7/21/2014|High|437.5000|7/11/2014|Low|330.0000|Down|10|14
