Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bullish Engulfing|AA|PRIMARY PRODUCTION OF ALUMINUM||3/18/2015|Close|39.8400||||6/15/2015|Low|35.7600|Down|63|89
Bullish Engulfing|AAMC|REAL ESTATE||5/19/2015|Close|183.8500||||5/27/2015|Low|157.0000|Down|6|8
Bullish Engulfing|AAP|RETAIL-AUTO & HOME SUPPLY STORES||4/12/2016|Close|156.5000|7/28/2016|High|172.8700|5/19/2016|Low|132.9800|Down|27|37
Bullish Engulfing|AAT|REAL ESTATE INVESTMENT TRUSTS||10/10/2016|Close|40.9400|||||||||
Bullish Engulfing|ACHC|SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC||9/16/2016|Close|51.8150||||10/7/2016|Low|45.8500|Down|15|21
Bullish Engulfing|ACWV|||11/16/2015|Close|69.4700|6/30/2016|High|76.4800||||Up|163|227
Bullish Engulfing|ADTN|TELEPHONE & TELEGRAPH APPARATUS||9/24/2015|Close|14.7100|11/19/2015|High|16.5100||||Up|40|56
Bullish Engulfing|AE|WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS)||5/26/2015|Close|41.5100|6/9/2015|High|46.2500|12/14/2015|Low|34.2600|Up|10|14
Bullish Engulfing|AEE|ELECTRIC & OTHER SERVICES COMBINED||11/14/2016|Close|48.6200|||||||||
Bullish Engulfing|AEM|||7/24/2015|Close|23.8800|8/19/2015|High|26.7700|7/30/2015|Low|21.4000|Down|4|6
Bullish Engulfing|AEZS|||4/1/2016|Close|3.5300|4/14/2016|High|3.9000|6/27/2016|Low|2.9600|Up|9|13
Bullish Engulfing|AGM|FEDERAL & FEDERALLY-SPONSORED CREDIT AGENCIES||8/14/2015|Close|26.7200|10/15/2015|High|29.6700|8/24/2015|Low|23.2500|Down|6|10
Bullish Engulfing|AINC|SERVICES-MANAGEMENT CONSULTING SERVICES||11/25/2015|Close|63.2700||||12/9/2015|Low|56.6300|Down|10|14
Bullish Engulfing|AINC|SERVICES-MANAGEMENT CONSULTING SERVICES||7/1/2016|Close|52.0000||||7/6/2016|Low|45.5300|Down|3|5
Bullish Engulfing|AIQ|||10/30/2015|Close|8.4600|11/2/2015|High|9.7800|11/17/2015|Low|7.1600|Up|1|3
